x,y,Altitude
-53.830041,-25.110831,660.1
-53.83004083,-25.11083117,660.1
-53.83004083,-25.11083133,660
-53.83004083,-25.1108315,660
-53.830041,-25.11083167,660
-53.830041,-25.11083167,659.9
-53.830041,-25.11083183,659.9
-53.83004083,-25.11083183,659.9
-53.83004083,-25.110832,659.8
-53.83004083,-25.11083217,659.8
-53.83004067,-25.11083217,659.7
-53.83004067,-25.11083233,659.6
-53.8300405,-25.1108325,659.5
-53.83004033,-25.11083267,659.5
-53.83004033,-25.11083267,659.3
-53.8300405,-25.11083267,659.3
-53.8300405,-25.11083283,659.2
-53.83004033,-25.11083317,659.2
-53.83004033,-25.11083333,659.1
-53.83004033,-25.1108335,659.1
-53.83004033,-25.11083333,659.1
-53.83004033,-25.11083317,659
-53.8300405,-25.110833,659
-53.83004033,-25.11083317,658.9
-53.8300405,-25.110833,658.9
-53.83004017,-25.110833,658.8
-53.83004,-25.110833,658.8
-53.83004017,-25.110833,658.8
-53.83004017,-25.11083283,658.8
-53.83004017,-25.110833,658.8
-53.83004017,-25.110833,658.9
-53.83004017,-25.11083317,659
-53.83004017,-25.11083317,659
-53.83004017,-25.110833,659
-53.83004,-25.11083317,659
-53.83004,-25.11083317,659
-53.83004017,-25.11083333,659
-53.83004,-25.11083333,659
-53.83004,-25.1108335,658.9
-53.83004,-25.1108335,658.8
-53.83004,-25.1108335,658.7
-53.83004017,-25.11083367,658.7
-53.83004017,-25.11083367,658.6
-53.83004017,-25.11083383,658.6
-53.83004017,-25.11083383,658.6
-53.83004033,-25.11083383,658.5
-53.8300405,-25.11083383,658.5
-53.83004067,-25.11083383,658.4
-53.8300405,-25.11083383,658.4
-53.8300405,-25.1108335,658.3
-53.83004033,-25.1108335,658.2
-53.83004033,-25.11083333,658.2
-53.83004033,-25.11083317,658.1
-53.83004033,-25.110833,658.1
-53.83004033,-25.11083283,658
-53.83004033,-25.11083267,658
-53.83004033,-25.11083267,658
-53.830041,-25.11083217,657.9
-53.830041,-25.11083217,657.9
-53.83004083,-25.110832,657.8
-53.83004067,-25.11083183,657.8
-53.8300405,-25.11083183,657.7
-53.8300405,-25.11083183,657.7
-53.8300405,-25.11083183,657.7
-53.83004033,-25.11083183,657.7
-53.83003983,-25.11083217,657.8
-53.83003967,-25.11083233,657.8
-53.83003983,-25.11083233,657.8
-53.8300395,-25.11083233,657.8
-53.83003933,-25.11083233,657.9
-53.83003933,-25.1108325,657.9
-53.83003933,-25.1108325,657.9
-53.83003933,-25.11083267,657.9
-53.83003933,-25.110833,658
-53.8300395,-25.11083317,657.9
-53.8300395,-25.11083333,658
-53.8300395,-25.11083333,658
-53.83003967,-25.1108335,658
-53.83003983,-25.1108335,658
-53.8300395,-25.11083367,658.1
-53.83003917,-25.110834,658.3
-53.83003883,-25.110834,658.4
-53.8300385,-25.11083417,658.6
-53.83003833,-25.110834,658.8
-53.83003817,-25.11083383,658.9
-53.83003783,-25.110834,659.1
-53.83003767,-25.110834,659.1
-53.8300375,-25.11083417,659.3
-53.83003733,-25.11083417,659.3
-53.83003683,-25.11083417,659.4
-53.8300365,-25.11083417,659.4
-53.8300365,-25.11083433,659.4
-53.83003633,-25.1108345,659.5
-53.83003617,-25.11083467,659.5
-53.83003617,-25.11083483,659.6
-53.83003617,-25.110835,659.6
-53.830036,-25.110835,659.8
-53.83003583,-25.110835,659.9
-53.83003567,-25.110835,660
-53.83003567,-25.11083483,660.1
-53.83003567,-25.11083467,660.1
-53.8300355,-25.11083467,660.2
-53.8300355,-25.1108345,660.2
-53.83003567,-25.1108345,660.2
-53.83003583,-25.11083433,660.1
-53.83003617,-25.11083417,660.1
-53.83003617,-25.110834,660
-53.8300365,-25.110834,660
-53.83003667,-25.110834,659.9
-53.83003667,-25.110834,660
-53.83003667,-25.110834,660
-53.830037,-25.110834,659.9
-53.83003733,-25.11083383,659.8
-53.83003733,-25.11083367,659.9
-53.8300375,-25.1108335,659.8
-53.83003767,-25.1108335,659.9
-53.83003783,-25.11083333,659.8
-53.83003817,-25.11083317,659.7
-53.83003833,-25.11083333,659.7
-53.8300385,-25.11083333,659.7
-53.83003867,-25.11083333,659.7
-53.830039,-25.11083333,659.6
-53.83003917,-25.11083333,659.5
-53.83003933,-25.11083333,659.5
-53.8300395,-25.1108335,659.4
-53.83003983,-25.1108335,659.4
-53.83004,-25.1108335,659.4
-53.83004,-25.1108335,659.4
-53.83004017,-25.1108335,659.4
-53.83004033,-25.1108335,659.4
-53.8300405,-25.11083333,659.3
-53.8300405,-25.11083333,659.3
-53.83004067,-25.1108335,659.3
-53.83004083,-25.11083367,659.2
-53.83004117,-25.11083383,659.1
-53.83004133,-25.11083383,659
-53.83004133,-25.11083383,658.9
-53.83004117,-25.11083383,658.8
-53.8300415,-25.11083383,658.6
-53.83004133,-25.11083383,658.5
-53.8300415,-25.110834,658.4
-53.8300415,-25.110834,658.2
-53.83004167,-25.110834,658.1
-53.83004183,-25.110834,657.9
-53.830042,-25.110834,657.7
-53.83004217,-25.11083417,657.6
-53.83004233,-25.11083417,657.4
-53.83004233,-25.11083433,657.4
-53.83004233,-25.11083417,657.3
-53.830042,-25.11083417,657.3
-53.83004183,-25.11083433,657.2
-53.83004183,-25.11083433,657.1
-53.83004183,-25.1108345,657.1
-53.83004183,-25.11083467,657
-53.83004183,-25.11083467,656.9
-53.83004167,-25.11083467,656.8
-53.8300415,-25.11083483,656.9
-53.8300415,-25.110835,656.9
-53.8300415,-25.11083517,656.9
-53.8300415,-25.11083533,656.9
-53.8300415,-25.1108355,656.9
-53.83004167,-25.11083583,657
-53.83004167,-25.110836,657
-53.83004167,-25.11083633,657.1
-53.83004167,-25.11083667,657.1
-53.83004183,-25.11083683,657.1
-53.83004183,-25.110837,657.2
-53.83004183,-25.11083717,657.2
-53.83004183,-25.11083717,657.2
-53.83004233,-25.11083767,657.1
-53.83004233,-25.11083767,657.1
-53.8300425,-25.11083767,657.2
-53.8300425,-25.11083783,657.3
-53.83004267,-25.11083817,657.3
-53.83004267,-25.11083833,657.4
-53.83004283,-25.1108385,657.4
-53.83004283,-25.1108385,657.4
-53.830043,-25.1108385,657.4
-53.83004317,-25.1108385,657.5
-53.83004333,-25.11083867,657.5
-53.8300435,-25.11083867,657.5
-53.8300435,-25.11083867,657.6
-53.83004367,-25.11083867,657.6
-53.83004367,-25.11083867,657.6
-53.83004367,-25.11083867,657.6
-53.83004383,-25.11083883,657.6
-53.83004383,-25.11083883,657.6
-53.83004383,-25.11083867,657.7
-53.83004383,-25.11083867,657.7
-53.83004367,-25.11083867,657.7
-53.83004383,-25.11083867,657.7
-53.83004383,-25.11083867,657.8
-53.83004383,-25.11083867,657.8
-53.83004383,-25.11083867,657.8
-53.83004383,-25.1108385,657.9
-53.83004383,-25.11083833,657.9
-53.83004367,-25.110838,658
-53.83004367,-25.11083783,658.1
-53.8300435,-25.1108375,658.1
-53.83004333,-25.11083733,658.1
-53.83004333,-25.11083733,658.1
-53.83004317,-25.11083717,658.1
-53.830043,-25.11083683,658.2
-53.83004283,-25.11083667,658.2
-53.83004283,-25.1108365,658.3
-53.83004283,-25.11083617,658.3
-53.8300425,-25.11083583,658.3
-53.83004233,-25.11083567,658.4
-53.83004233,-25.11083533,658.4
-53.830042,-25.110835,658.5
-53.830042,-25.110835,658.5
-53.83004167,-25.1108345,658.4
-53.83004167,-25.1108345,658.4
-53.83004167,-25.11083417,658.4
-53.83004167,-25.110834,658.4
-53.83004333,-25.11083283,658.3
-53.83004333,-25.11083283,658.3
-53.83005067,-25.11082883,658.3
-53.83006283,-25.110822,658.2
-53.83007583,-25.11081433,658.2
-53.8300885,-25.11080617,658.2
-53.83010067,-25.1107975,658.2
-53.83011117,-25.11079,658.3
-53.83012567,-25.11078067,658.4
-53.83014417,-25.1107695,658.6
-53.830165,-25.11075683,658.8
-53.830187,-25.11074417,658.9
-53.83020883,-25.11073167,659
-53.83023067,-25.11071833,659.2
-53.83025283,-25.11070517,659.3
-53.83027683,-25.11069133,659.2
-53.8303005,-25.11067667,659.3
-53.83032433,-25.11066233,659.4
-53.830349,-25.11064783,659.4
-53.830373,-25.11063283,659.5
-53.830397,-25.11061783,659.7
-53.8304205,-25.11060333,659.8
-53.83044467,-25.1105895,659.9
-53.8304695,-25.1105755,660
-53.83049483,-25.1105625,660
-53.8305205,-25.11055,660
-53.83054633,-25.11053833,660
-53.83057267,-25.11052667,660
-53.83059917,-25.11051433,659.9
-53.83062617,-25.110502,659.8
-53.83065317,-25.110491,659.7
-53.83067983,-25.11048083,659.6
-53.830704,-25.1104715,659.4
-53.83072433,-25.11046367,659.3
-53.83074733,-25.11045483,659.2
-53.83077683,-25.11044417,659.1
-53.8308115,-25.11043183,659
-53.83084883,-25.11041883,658.9
-53.83088733,-25.1104055,658.9
-53.8309265,-25.11039217,659.1
-53.83096617,-25.11038033,659.1
-53.83100617,-25.11036983,659.1
-53.83104567,-25.11036033,659.1
-53.8310825,-25.1103515,659.1
-53.83111817,-25.11034267,659.2
-53.83115383,-25.11033367,659.3
-53.8311895,-25.11032483,659.4
-53.8312255,-25.11031533,659.5
-53.83126133,-25.11030633,659.5
-53.83129717,-25.11029783,659.6
-53.83133183,-25.11028867,659.6
-53.83136683,-25.11028017,659.7
-53.83140183,-25.11027167,659.9
-53.83143717,-25.11026283,660.1
-53.83147283,-25.1102545,660.2
-53.8315085,-25.110246,660.3
-53.83154417,-25.1102375,660.4
-53.83157983,-25.11022883,660.5
-53.83161567,-25.11021983,660.5
-53.83165183,-25.11021133,660.6
-53.83168933,-25.11020283,660.7
-53.83172783,-25.11019367,660.8
-53.831766,-25.11018417,660.9
-53.831804,-25.11017483,660.9
-53.83184167,-25.11016517,661
-53.83187967,-25.11015483,661.1
-53.83191767,-25.110144,661.1
-53.831955,-25.11013233,661.1
-53.83199233,-25.1101205,661.1
-53.83202983,-25.11010833,661.1
-53.83206717,-25.110097,661.1
-53.83210367,-25.110085,661.2
-53.83213967,-25.11007217,661.3
-53.8321755,-25.11005883,661.3
-53.83221183,-25.11004533,661.3
-53.83224883,-25.11003167,661.4
-53.83228617,-25.110017,661.3
-53.832323,-25.11000133,661.2
-53.83236017,-25.10998583,661
-53.83239683,-25.1099695,660.8
-53.83243317,-25.10995233,660.6
-53.83246883,-25.10993417,660.4
-53.83250367,-25.10991567,660.3
-53.83253817,-25.10989617,660.2
-53.8325725,-25.10987667,660.1
-53.8326065,-25.10985633,660
-53.83263967,-25.10983567,660
-53.832673,-25.1098145,659.9
-53.83270583,-25.1097945,659.9
-53.832738,-25.10977417,659.8
-53.8327695,-25.1097535,659.9
-53.83279983,-25.10973167,660
-53.83283,-25.10970917,660
-53.83285967,-25.1096865,660
-53.83288933,-25.10966283,660
-53.8329185,-25.10963783,660.1
-53.83294783,-25.10961283,660.1
-53.832976,-25.1095875,660.1
-53.83300367,-25.10956167,660
-53.83303117,-25.109536,660
-53.833058,-25.10951,660.2
-53.83308383,-25.10948317,660.3
-53.83310917,-25.10945617,660.5
-53.83313383,-25.1094285,660.6
-53.83315867,-25.10940067,660.7
-53.83318317,-25.10937283,660.7
-53.83320733,-25.1093445,660.8
-53.833232,-25.10931683,660.8
-53.8332555,-25.10928883,660.9
-53.833279,-25.10926033,660.9
-53.83330167,-25.10923217,661
-53.83332433,-25.10920383,661
-53.83334683,-25.10917467,661
-53.833369,-25.109145,660.9
-53.83339217,-25.109116,660.9
-53.83341717,-25.1090885,660.8
-53.833445,-25.10906383,660.8
-53.8334745,-25.10904133,660.9
-53.8335065,-25.10902333,660.9
-53.83353767,-25.10901267,660.8
-53.8335665,-25.10900567,660.7
-53.83359583,-25.10900283,660.7
-53.83362617,-25.10900383,660.7
-53.83365783,-25.10900683,660.5
-53.83369133,-25.10901183,660.5
-53.83372417,-25.10901967,660.4
-53.8337585,-25.10903017,660.3
-53.833793,-25.10904317,660.3
-53.83382733,-25.10905733,660.2
-53.83386133,-25.10907117,660.2
-53.83389467,-25.10908483,660.1
-53.83392867,-25.10909783,660.2
-53.83396283,-25.10911083,660.3
-53.83399733,-25.1091215,660.5
-53.83403283,-25.109131,660.6
-53.8340685,-25.10914083,660.7
-53.834104,-25.10915117,660.8
-53.83413983,-25.10916133,661
-53.83417583,-25.10917083,661
-53.83421217,-25.10917917,660.9
-53.83424883,-25.10918433,660.8
-53.834285,-25.10918683,660.8
-53.83432167,-25.10918617,660.8
-53.83435767,-25.1091835,660.8
-53.83439367,-25.10917867,661
-53.83442733,-25.1091725,661
-53.83446017,-25.10916483,660.9
-53.8344935,-25.10915567,660.8
-53.83452583,-25.10914533,660.8
-53.83455817,-25.10913467,660.8
-53.83459017,-25.10912283,660.8
-53.83462183,-25.10911017,660.8
-53.83465267,-25.109095,660.6
-53.83468317,-25.10907883,660.6
-53.8347125,-25.109062,660.6
-53.8347405,-25.10904367,660.6
-53.8347675,-25.10902367,660.5
-53.834794,-25.1090025,660.5
-53.8348195,-25.10898067,660.5
-53.83484417,-25.10895767,660.7
-53.8348685,-25.10893433,660.7
-53.83489167,-25.10891083,660.8
-53.83491333,-25.108888,660.8
-53.83493417,-25.10886467,660.9
-53.83495467,-25.10884133,660.9
-53.8349745,-25.1088175,660.8
-53.8349935,-25.108793,660.8
-53.83501267,-25.108769,660.9
-53.8350325,-25.1087445,660.9
-53.83505217,-25.10871967,660.8
-53.83507183,-25.10869617,660.8
-53.83508833,-25.10867517,660.7
-53.83510167,-25.10865933,660.8
-53.8351145,-25.10864467,660.8
-53.83512817,-25.10862917,660.8
-53.83514117,-25.10861433,660.9
-53.83515233,-25.10859833,660.9
-53.835165,-25.10858183,660.9
-53.8351805,-25.10856483,661
-53.8351965,-25.108546,661
-53.83521267,-25.10852733,660.9
-53.83522867,-25.10850767,660.9
-53.8352445,-25.10848767,660.8
-53.8352605,-25.10846717,660.8
-53.83527583,-25.10844567,660.8
-53.8352915,-25.10842317,660.7
-53.83530617,-25.1084,660.6
-53.8353205,-25.108377,660.5
-53.83533433,-25.10835417,660.5
-53.83534817,-25.10833117,660.5
-53.8353615,-25.10830817,660.5
-53.83537417,-25.1082845,660.5
-53.83538617,-25.10826017,660.4
-53.83539767,-25.108236,660.3
-53.83540867,-25.10821183,660.3
-53.83541917,-25.108188,660.2
-53.835429,-25.1081635,660.3
-53.83543867,-25.10813867,660.3
-53.835448,-25.10811383,660.3
-53.83545667,-25.108089,660.4
-53.83546483,-25.1080635,660.4
-53.8354715,-25.10803767,660.4
-53.83547567,-25.108011,660.4
-53.83547883,-25.1079865,660.4
-53.83547967,-25.10796783,660.7
-53.83548,-25.107952,660.8
-53.83547983,-25.10793633,660.9
-53.83547917,-25.10792033,661
-53.8354785,-25.10790417,661.2
-53.8354765,-25.107888,661.3
-53.8354735,-25.107872,661.2
-53.83547167,-25.10785883,661.2
-53.8354705,-25.107847,661.2
-53.83546867,-25.10783533,661.3
-53.83546783,-25.10782333,661.2
-53.83547,-25.10781133,661.2
-53.83547533,-25.1077995,660.9
-53.83548467,-25.10779067,660.4
-53.8354975,-25.10778533,660.3
-53.83551217,-25.1077845,660.2
-53.83552567,-25.1077875,659.8
-53.83553717,-25.10779333,659.6
-53.83554767,-25.1078035,659.6
-53.83555383,-25.10781667,659.5
-53.83555733,-25.10783117,659.5
-53.83555733,-25.10784583,659.6
-53.83555583,-25.1078605,659.8
-53.83555317,-25.10787783,659.9
-53.835551,-25.1078965,659.9
-53.83554933,-25.10791167,659.8
-53.83554817,-25.107925,659.8
-53.83554667,-25.10794317,659.8
-53.83554467,-25.10796883,659.9
-53.83554217,-25.1079985,659.8
-53.83553867,-25.1080265,659.8
-53.83553233,-25.108056,659.8
-53.83552367,-25.10809083,659.7
-53.8355135,-25.10812867,659.7
-53.83550133,-25.1081665,659.6
-53.835489,-25.1082045,659.6
-53.835475,-25.108242,659.6
-53.83546033,-25.108279,659.5
-53.83544383,-25.10831567,659.5
-53.83542733,-25.10834567,659.4
-53.83541233,-25.10837167,659.3
-53.83539783,-25.10839733,659.2
-53.83538233,-25.1084225,659.3
-53.835366,-25.10844733,659.4
-53.83534917,-25.108472,659.5
-53.83533067,-25.1084965,659.4
-53.83531267,-25.10852117,659.5
-53.8352955,-25.1085465,659.4
-53.83527667,-25.10857517,659.3
-53.83525417,-25.1086035,659.3
-53.83523083,-25.10863183,659.4
-53.83520983,-25.1086625,659.1
-53.83518783,-25.10869333,658.9
-53.83516733,-25.10872433,658.9
-53.83514517,-25.10875567,659
-53.83512167,-25.1087875,659
-53.8351,-25.1088205,659.2
-53.83507833,-25.10885383,659.2
-53.83505533,-25.10888667,659.3
-53.8350325,-25.10891867,659.3
-53.835009,-25.10895117,659.3
-53.83498617,-25.1089845,659.3
-53.83496283,-25.10901717,659.2
-53.8349375,-25.10904817,659.3
-53.83491167,-25.109079,659.4
-53.83488533,-25.10910967,659.3
-53.83485733,-25.1091395,659.3
-53.83482733,-25.10916783,659.3
-53.83479517,-25.10919383,659.2
-53.834761,-25.1092175,659
-53.83472483,-25.109239,658.9
-53.83468667,-25.10925783,658.7
-53.8346475,-25.109273,658.6
-53.83460667,-25.109285,658.5
-53.83456467,-25.1092935,658.5
-53.8345215,-25.1093,658.3
-53.834478,-25.1093035,658.2
-53.8344345,-25.10930367,658.2
-53.8343915,-25.1093025,658.1
-53.83434833,-25.109299,657.9
-53.8343055,-25.1092935,657.7
-53.8342625,-25.10928617,657.6
-53.83422033,-25.10927717,657.4
-53.8341785,-25.10926517,657.4
-53.834138,-25.10925117,657.3
-53.83409967,-25.10923433,657.3
-53.8340615,-25.10921683,657.4
-53.834023,-25.10920033,657.5
-53.8339855,-25.10918533,657.3
-53.83394733,-25.109172,657.3
-53.83390867,-25.10915917,657.1
-53.83387,-25.10914767,657
-53.83383117,-25.10913667,657
-53.83379167,-25.1091275,656.9
-53.833752,-25.109121,656.7
-53.83371183,-25.10911667,656.4
-53.83367167,-25.10911783,656.1
-53.83363217,-25.10912417,656
-53.83359583,-25.109136,656
-53.83356083,-25.10915283,655.9
-53.83352817,-25.109174,655.8
-53.8334965,-25.1091975,655.8
-53.83346617,-25.1092235,655.9
-53.83343733,-25.10925133,656
-53.83340917,-25.10927967,656
-53.83338067,-25.10930883,656.2
-53.83335233,-25.10933883,656.2
-53.83332467,-25.10936883,656.2
-53.8332965,-25.10939933,656.2
-53.83326817,-25.10943017,656.3
-53.8332395,-25.109461,656.3
-53.83321067,-25.10949167,656.4
-53.83318083,-25.10952133,656.5
-53.83314983,-25.10955017,656.6
-53.8331195,-25.10957933,656.5
-53.83308917,-25.1096095,656.5
-53.83305867,-25.10963933,656.5
-53.83302783,-25.10966867,656.4
-53.83299633,-25.10969783,656.3
-53.83296433,-25.10972617,656.2
-53.83293217,-25.10975433,656.2
-53.8328995,-25.10978167,656.2
-53.8328665,-25.10980833,656.2
-53.8328325,-25.10983433,656.4
-53.8327995,-25.10985767,656.5
-53.83276833,-25.1098805,656.5
-53.8327365,-25.10990217,656.5
-53.83270467,-25.1099235,656.6
-53.8326725,-25.10994417,656.7
-53.83264017,-25.10996517,656.8
-53.83260767,-25.10998567,656.8
-53.832575,-25.11000633,656.7
-53.83254217,-25.11002683,656.8
-53.83250867,-25.110046,656.8
-53.83247433,-25.110064,656.8
-53.83243933,-25.110081,656.9
-53.832404,-25.11009717,656.9
-53.83236867,-25.11011283,656.9
-53.832333,-25.11012783,656.7
-53.83229717,-25.11014217,656.7
-53.83226117,-25.110156,656.6
-53.83222467,-25.11017,656.6
-53.83218833,-25.11018367,656.7
-53.83215167,-25.110197,656.5
-53.83211533,-25.11021067,656.5
-53.83207933,-25.11022433,656.3
-53.83204233,-25.11023767,656.1
-53.832005,-25.1102495,656
-53.83196733,-25.11025967,655.8
-53.83192967,-25.11026933,655.7
-53.83189217,-25.11027933,655.6
-53.83185483,-25.11028917,655.5
-53.83181733,-25.11029917,655.5
-53.83178,-25.11030867,655.4
-53.83174283,-25.11031867,655.4
-53.8317055,-25.110329,655.4
-53.8316675,-25.11033867,655.3
-53.83162983,-25.1103485,655.3
-53.83159167,-25.11035817,655.3
-53.8315535,-25.1103675,655.3
-53.83151617,-25.11037767,655.3
-53.83147867,-25.11038783,655.3
-53.83144117,-25.110398,655.2
-53.83140367,-25.11040867,655.1
-53.83136567,-25.11041867,655.1
-53.831328,-25.11042867,655
-53.83128983,-25.11043917,654.8
-53.8312515,-25.11044967,654.8
-53.8312135,-25.1104595,654.8
-53.83117583,-25.11046883,654.9
-53.83113833,-25.1104795,655
-53.831101,-25.1104915,654.9
-53.83106367,-25.1105035,655
-53.83102633,-25.11051583,654.9
-53.83098917,-25.1105275,655
-53.830952,-25.1105395,654.9
-53.83091467,-25.1105525,654.8
-53.830878,-25.110565,654.5
-53.8308415,-25.11057667,654.5
-53.83080533,-25.11058883,654.4
-53.83076933,-25.110603,654.4
-53.83073367,-25.11061783,654.3
-53.83069817,-25.11063333,654.3
-53.83066567,-25.110648,654.3
-53.830634,-25.11066283,654.3
-53.83060167,-25.11067667,654.5
-53.83056933,-25.11069117,654.6
-53.8305375,-25.11070733,654.6
-53.83050667,-25.11072217,654.9
-53.8304765,-25.11073617,655.1
-53.8304525,-25.1107475,655.5
-53.830434,-25.110756,655.6
-53.83041667,-25.11076467,655.9
-53.83039783,-25.11077517,656.1
-53.83038317,-25.11078467,656.3
-53.8303725,-25.11079367,656.2
-53.83036283,-25.11080333,656.2
-53.8303525,-25.11081367,656.2
-53.83034233,-25.11082383,656.2
-53.83033383,-25.11083433,656.1
-53.83032667,-25.1108445,656
-53.830321,-25.11085583,656.1
-53.830316,-25.11086767,656.1
-53.830312,-25.11088017,656.1
-53.83030933,-25.11089183,655.9
-53.8303065,-25.11090233,655.7
-53.83030383,-25.110911,655.8
-53.83030183,-25.11091883,655.7
-53.83030217,-25.110925,655.7
-53.83030267,-25.110928,655.8
-53.83030267,-25.11093,656
-53.83030317,-25.11093433,656.1
-53.83030683,-25.11094633,656.1
-53.8303125,-25.11095917,656.2
-53.83031967,-25.11096933,656.2
-53.83032517,-25.110976,656.1
-53.83033317,-25.110982,656
-53.83034417,-25.1109865,656
-53.83035383,-25.11098983,655.7
-53.83036517,-25.11099083,655.5
-53.8303765,-25.11098983,655.2
-53.830387,-25.110987,654.8
-53.8303945,-25.110983,654.5
-53.83039867,-25.11098,654.3
-53.83040117,-25.110978,654.2
-53.83040433,-25.11097583,654.2
-53.8304115,-25.11096983,654.4
-53.83042333,-25.11095817,654.5
-53.8304375,-25.1109455,654.6
-53.83045333,-25.11093333,654.7
-53.83047017,-25.1109215,654.7
-53.83048767,-25.11090883,654.8
-53.83050583,-25.11089617,654.8
-53.830524,-25.11088417,654.8
-53.83054267,-25.110872,654.8
-53.83055767,-25.11086267,654.7
-53.830568,-25.11085667,654.8
-53.830574,-25.11085333,654.8
-53.83057717,-25.11085183,654.7
-53.83058083,-25.11084967,654.7
-53.83059,-25.11084517,654.8
-53.83060833,-25.11083733,654.8
-53.8306295,-25.11082867,654.7
-53.83065117,-25.11082033,654.7
-53.830673,-25.11081267,654.7
-53.83069483,-25.11080517,654.5
-53.83071683,-25.11079767,654.4
-53.83073833,-25.11079,654.3
-53.8307595,-25.110783,654.2
-53.8307795,-25.11077617,654.1
-53.83080567,-25.11076667,654
-53.83083533,-25.1107565,653.9
-53.830866,-25.110746,653.8
-53.83089683,-25.110736,653.8
-53.83092783,-25.11072683,653.9
-53.83095833,-25.110718,653.9
-53.830989,-25.110709,653.9
-53.83102,-25.11070017,654
-53.83105067,-25.110691,654
-53.8310815,-25.11068183,654
-53.83111217,-25.11067317,654
-53.831143,-25.11066483,654.1
-53.8311735,-25.1106565,654.1
-53.831204,-25.11064817,654
-53.83123467,-25.11063933,654.2
-53.83126517,-25.11063017,654.2
-53.83129567,-25.11062117,654
-53.8313265,-25.110612,653.9
-53.83135767,-25.11060317,654
-53.83138883,-25.110595,654.1
-53.83142017,-25.11058733,654.2
-53.831451,-25.11058,654.2
-53.831482,-25.11057233,654.3
-53.83151283,-25.11056467,654.3
-53.8315435,-25.11055667,654.2
-53.83157433,-25.11054883,654.2
-53.83160517,-25.11054067,654.3
-53.831636,-25.110532,654.3
-53.83166717,-25.1105235,654.4
-53.83169817,-25.11051483,654.5
-53.83172917,-25.11050633,654.6
-53.8317605,-25.1104985,654.6
-53.83179117,-25.11049033,654.6
-53.83182217,-25.11048167,654.7
-53.83185267,-25.110472,654.7
-53.83188317,-25.11046167,654.9
-53.83191383,-25.11045217,654.8
-53.83194467,-25.110443,654.9
-53.831976,-25.11043467,654.9
-53.83200683,-25.11042617,654.9
-53.832037,-25.1104175,654.9
-53.83207317,-25.11040683,654.9
-53.83210967,-25.11039583,654.9
-53.8321415,-25.11038633,655
-53.8321715,-25.11037733,655.1
-53.83219983,-25.11036867,655.1
-53.832227,-25.1103605,655.1
-53.83225417,-25.11035267,655.2
-53.832282,-25.11034383,655.2
-53.8323105,-25.110334,655.3
-53.832339,-25.11032467,655.4
-53.83236833,-25.110315,655.3
-53.83239883,-25.11030417,655.3
-53.83243033,-25.11029267,655.2
-53.83246467,-25.11027867,655.2
-53.83250017,-25.11026367,655.1
-53.83253567,-25.11024833,655
-53.832571,-25.11023233,655
-53.83260633,-25.11021583,655
-53.832641,-25.110199,655
-53.8326755,-25.11018083,655
-53.83270983,-25.1101625,654.9
-53.83274583,-25.110142,655
-53.832782,-25.11012033,655.2
-53.83281917,-25.1100965,655.3
-53.83285667,-25.110071,655.4
-53.832894,-25.11004467,655.2
-53.83293083,-25.11001783,655
-53.8329675,-25.10999017,654.9
-53.83300367,-25.1099625,654.8
-53.83303783,-25.10993567,654.8
-53.833071,-25.10990867,654.8
-53.83310417,-25.10988183,654.7
-53.83313733,-25.109855,654.6
-53.83317117,-25.1098285,654.6
-53.833205,-25.1098015,654.5
-53.83323633,-25.10977333,654.5
-53.8332675,-25.10974583,654.5
-53.83329733,-25.10971933,654.5
-53.833326,-25.10969283,654.6
-53.8333535,-25.10966667,654.7
-53.83337867,-25.10964383,654.7
-53.83340333,-25.1096215,654.7
-53.83342733,-25.10959833,654.7
-53.83345,-25.10957467,654.7
-53.83347167,-25.109551,654.7
-53.83349467,-25.10952767,654.6
-53.8335185,-25.10950517,654.7
-53.83354417,-25.10948383,654.6
-53.8335725,-25.10946467,654.4
-53.83360333,-25.109449,654.4
-53.83363567,-25.10943633,654.4
-53.83367,-25.10942683,654.5
-53.83370517,-25.10942167,654.5
-53.83373967,-25.10942183,654.4
-53.83377383,-25.10942717,654.6
-53.83380567,-25.10943917,654.6
-53.83383483,-25.10945717,654.4
-53.83386283,-25.10947817,654.5
-53.83388933,-25.109502,654.7
-53.83391417,-25.10952683,654.7
-53.83393983,-25.1095545,654.8
-53.83396533,-25.10958383,654.9
-53.8339905,-25.10961333,655
-53.83401633,-25.10964267,655.3
-53.8340415,-25.109673,655.4
-53.83406383,-25.10970467,655.7
-53.83408533,-25.1097365,656
-53.83410633,-25.10976867,656.3
-53.834128,-25.10980083,656.6
-53.83415183,-25.109832,656.7
-53.834176,-25.10986267,656.8
-53.83419967,-25.10989167,656.9
-53.83422217,-25.10991967,656.8
-53.8342445,-25.10994717,656.9
-53.8342675,-25.109974,656.9
-53.83429167,-25.10999917,657.1
-53.83431583,-25.11002467,657
-53.83433983,-25.11005083,656.9
-53.834366,-25.110075,657
-53.8343935,-25.11009733,657
-53.83442233,-25.11011783,657.1
-53.83445267,-25.11013667,657
-53.83448533,-25.11015317,656.8
-53.83451767,-25.11016617,656.8
-53.83455067,-25.11017717,656.8
-53.8345855,-25.1101875,656.8
-53.83462083,-25.110197,656.8
-53.83465683,-25.110205,656.9
-53.8346945,-25.11021333,657
-53.83473333,-25.11022183,656.9
-53.83477317,-25.11022833,656.8
